degree,window,bandwidth,avg_return,num_stocks
2.0,40.0,3.6999999999999993,299.2356306814449,86.0
2.0,40.0,3.7999999999999994,291.24496097388504,86.0
2.0,40.0,3.899999999999999,272.5956957875233,86.0
2.0,40.0,3.999999999999999,272.62466155232084,86.0
2.0,50.0,0.5,375.2537954225163,86.0
2.0,50.0,0.6,380.7469148411415,86.0
2.0,50.0,0.7,387.5010340180256,86.0
2.0,50.0,0.7999999999999999,384.244041034196,86.0
2.0,50.0,0.8999999999999999,363.7576705631263,86.0
2.0,50.0,1.0,372.5624328431374,86.0
2.0,50.0,1.1,354.12040047782295,86.0
2.0,50.0,1.1999999999999995,343.0949869370698,86.0
2.0,50.0,1.2999999999999998,323.6407933045277,86.0
2.0,50.0,1.4,339.18120228902103,86.0
2.0,50.0,1.4999999999999998,352.2462595320524,86.0
2.0,50.0,1.5999999999999996,385.2732759517747,86.0
2.0,50.0,1.6999999999999995,363.7661879236079,86.0
2.0,50.0,1.7999999999999998,386.51184589184953,86.0
2.0,50.0,1.8999999999999997,379.7528260086195,86.0
2.0,50.0,1.9999999999999996,381.96769275251046,86.0
2.0,50.0,2.0999999999999996,369.2767541422961,86.0
2.0,50.0,2.1999999999999997,358.07951966148613,86.0
2.0,50.0,2.3,367.5530681928307,86.0
2.0,50.0,2.3999999999999995,394.7443365049815,86.0
2.0,50.0,2.4999999999999996,355.79396649305573,86.0
2.0,50.0,2.5999999999999996,327.085949228396,86.0
2.0,50.0,2.6999999999999993,314.1682133659386,86.0
2.0,50.0,2.7999999999999994,326.3013313982512,86.0
2.0,50.0,2.8999999999999995,313.8618407848288,86.0
2.0,50.0,2.9999999999999996,325.6407101661123,86.0
2.0,50.0,3.0999999999999996,352.08681025511817,86.0
2.0,50.0,3.1999999999999993,342.485373696469,86.0
2.0,50.0,3.2999999999999994,356.908688334596,86.0
2.0,50.0,3.3999999999999995,361.3159721186119,86.0
2.0,50.0,3.499999999999999,318.67089150101185,86.0
2.0,50.0,3.599999999999999,334.71765489899065,86.0
2.0,50.0,3.6999999999999993,369.2639363137928,86.0
2.0,50.0,3.7999999999999994,348.47931058944414,86.0
2.0,50.0,3.899999999999999,335.79440255557694,86.0
2.0,50.0,3.999999999999999,342.5256707863938,86.0
2.0,60.0,0.5,390.1136059339661,86.0
2.0,60.0,0.6,402.7208884615513,86.0
2.0,60.0,0.7,390.2693400929824,86.0
2.0,60.0,0.7999999999999999,377.0680397221944,86.0
2.0,60.0,0.8999999999999999,375.9620776156899,86.0
2.0,60.0,1.0,389.25244239292533,86.0
2.0,60.0,1.1,398.38360701730585,86.0
2.0,60.0,1.1999999999999995,384.7634048854818,86.0
2.0,60.0,1.2999999999999998,375.80671391015784,86.0
2.0,60.0,1.4,365.728972321801,86.0
2.0,60.0,1.4999999999999998,349.71656577254055,86.0
2.0,60.0,1.5999999999999996,352.71383988512844,86.0
2.0,60.0,1.6999999999999995,355.7525002618923,86.0
2.0,60.0,1.7999999999999998,379.446884592405,86.0
2.0,60.0,1.8999999999999997,408.1509232987181,86.0
2.0,60.0,1.9999999999999996,421.480462711983,86.0
2.0,60.0,2.0999999999999996,442.1783485226448,86.0
2.0,60.0,2.1999999999999997,453.37422235068857,86.0
2.0,60.0,2.3,494.3798446424823,86.0
2.0,60.0,2.3999999999999995,405.5882154758476,86.0
2.0,60.0,2.4999999999999996,393.1518713690213,86.0
2.0,60.0,2.5999999999999996,369.6928262701943,86.0
2.0,60.0,2.6999999999999993,371.70834148702494,86.0
2.0,60.0,2.7999999999999994,397.0587141025381,86.0
2.0,60.0,2.8999999999999995,388.8262494983705,86.0
2.0,60.0,2.9999999999999996,390.8988102626348,86.0
2.0,60.0,3.0999999999999996,360.8013835687514,86.0
2.0,60.0,3.1999999999999993,368.6494625365394,86.0
2.0,60.0,3.2999999999999994,399.35935485117807,86.0
2.0,60.0,3.3999999999999995,471.47165629276054,86.0
2.0,60.0,3.499999999999999,478.406851911948,86.0
2.0,60.0,3.599999999999999,556.7026456039448,86.0
2.0,60.0,3.6999999999999993,505.1612914278152,86.0
2.0,60.0,3.7999999999999994,387.9618239776478,86.0
2.0,60.0,3.899999999999999,390.5803484416228,86.0
2.0,60.0,3.999999999999999,337.9363015733,86.0
2.0,70.0,0.5,402.8836810363137,86.0
2.0,70.0,0.6,376.2018334180381,86.0
2.0,70.0,0.7,367.0960847813194,86.0
2.0,70.0,0.7999999999999999,361.7075881806333,86.0
2.0,70.0,0.8999999999999999,352.0013473693853,86.0
2.0,70.0,1.0,349.50763239216764,86.0
2.0,70.0,1.1,360.2933455653498,86.0
2.0,70.0,1.1999999999999995,367.704348802817,86.0
2.0,70.0,1.2999999999999998,394.05343660834393,86.0
2.0,70.0,1.4,383.8949481977357,86.0
2.0,70.0,1.4999999999999998,391.8441505403382,86.0
2.0,70.0,1.5999999999999996,414.1823450503139,86.0
2.0,70.0,1.6999999999999995,405.99057672922345,86.0
2.0,70.0,1.7999999999999998,382.7608961841643,86.0
2.0,70.0,1.8999999999999997,394.3451321769175,86.0
2.0,70.0,1.9999999999999996,403.51730733386046,86.0
2.0,70.0,2.0999999999999996,412.9440277742024,86.0
2.0,70.0,2.1999999999999997,457.0717750522193,86.0
2.0,70.0,2.3,461.0792592343136,86.0
2.0,70.0,2.3999999999999995,460.363184580787,86.0
2.0,70.0,2.4999999999999996,413.8400126384285,86.0
2.0,70.0,2.5999999999999996,407.5323902891992,86.0
2.0,70.0,2.6999999999999993,369.3383299395323,86.0
2.0,70.0,2.7999999999999994,371.219716774222,86.0
2.0,70.0,2.8999999999999995,360.7164737461188,86.0
2.0,70.0,2.9999999999999996,340.7669771658011,86.0
2.0,70.0,3.0999999999999996,315.1528963207294,86.0
2.0,70.0,3.1999999999999993,291.23555384376084,86.0
2.0,70.0,3.2999999999999994,293.7919983232082,86.0
2.0,70.0,3.3999999999999995,276.32686765730176,86.0
2.0,70.0,3.499999999999999,321.0141458407284,86.0
2.0,70.0,3.599999999999999,383.95295616039846,86.0
2.0,70.0,3.6999999999999993,421.902522589404,86.0
2.0,70.0,3.7999999999999994,479.59528645538666,86.0
2.0,70.0,3.899999999999999,472.42084044931727,86.0
2.0,70.0,3.999999999999999,482.0028721094556,86.0
2.0,80.0,0.5,348.31413560872,86.0
2.0,80.0,0.6,337.067227563783,86.0
2.0,80.0,0.7,345.6376842538528,86.0
2.0,80.0,0.7999999999999999,333.19541594479966,86.0
2.0,80.0,0.8999999999999999,334.1838132607006,86.0
2.0,80.0,1.0,335.25296112647254,86.0
2.0,80.0,1.1,346.8417048719725,86.0
2.0,80.0,1.1999999999999995,353.42310667860767,86.0
2.0,80.0,1.2999999999999998,356.58823891539873,86.0
2.0,80.0,1.4,357.5959668712205,86.0
2.0,80.0,1.4999999999999998,365.3737568222723,86.0
2.0,80.0,1.5999999999999996,381.97001139238,86.0
2.0,80.0,1.6999999999999995,410.5477098645738,86.0
2.0,80.0,1.7999999999999998,392.02439070869633,86.0
2.0,80.0,1.8999999999999997,371.0945971897452,86.0
2.0,80.0,1.9999999999999996,381.745060317203,86.0
2.0,80.0,2.0999999999999996,391.7865228347821,86.0
2.0,80.0,2.1999999999999997,408.1063922665651,86.0
2.0,80.0,2.3,369.6029998806972,86.0
2.0,80.0,2.3999999999999995,375.65406110990665,86.0
2.0,80.0,2.4999999999999996,379.6069241216912,86.0
2.0,80.0,2.5999999999999996,357.2699603056906,86.0
2.0,80.0,2.6999999999999993,364.3259557424782,86.0
2.0,80.0,2.7999999999999994,353.4303474810105,86.0
2.0,80.0,2.8999999999999995,342.37582873589787,86.0
2.0,80.0,2.9999999999999996,338.2461498763336,86.0
2.0,80.0,3.0999999999999996,292.39830793617733,86.0
2.0,80.0,3.1999999999999993,307.61931884285406,86.0
2.0,80.0,3.2999999999999994,289.35551734287117,86.0
2.0,80.0,3.3999999999999995,329.1343442118382,86.0
2.0,80.0,3.499999999999999,393.80642923477495,86.0
2.0,80.0,3.599999999999999,407.6353860058622,86.0
2.0,80.0,3.6999999999999993,420.6052366591513,86.0
2.0,80.0,3.7999999999999994,422.3579817421636,86.0
2.0,80.0,3.899999999999999,477.69956743313554,86.0
2.0,80.0,3.999999999999999,465.6144910406438,86.0
2.0,90.0,0.5,348.4122831124692,86.0
2.0,90.0,0.6,344.42185245625933,86.0
2.0,90.0,0.7,334.46052924073524,86.0
2.0,90.0,0.7999999999999999,349.06863627801687,86.0
2.0,90.0,0.8999999999999999,369.44150175368213,86.0
2.0,90.0,1.0,362.87400413557685,86.0
2.0,90.0,1.1,361.8706598286245,86.0
2.0,90.0,1.1999999999999995,381.7872874164866,86.0
2.0,90.0,1.2999999999999998,402.27174424398635,86.0
2.0,90.0,1.4,386.2490363304596,86.0
2.0,90.0,1.4999999999999998,392.5623364862143,86.0
2.0,90.0,1.5999999999999996,375.21300943266704,86.0
2.0,90.0,1.6999999999999995,386.4474406113115,86.0
2.0,90.0,1.7999999999999998,400.3099372858673,86.0
2.0,90.0,1.8999999999999997,410.11377443236773,86.0
2.0,90.0,1.9999999999999996,392.988692448892,86.0
2.0,90.0,2.0999999999999996,388.89969457771855,86.0
2.0,90.0,2.1999999999999997,380.19183244640254,86.0
2.0,90.0,2.3,352.25083841347885,86.0
2.0,90.0,2.3999999999999995,358.8227333884835,86.0
2.0,90.0,2.4999999999999996,392.4718124325043,86.0
2.0,90.0,2.5999999999999996,380.9912577456104,86.0
2.0,90.0,2.6999999999999993,347.22288008683586,86.0
2.0,90.0,2.7999999999999994,361.8631024072504,86.0
2.0,90.0,2.8999999999999995,349.3934173326415,86.0
2.0,90.0,2.9999999999999996,392.0832253945478,86.0
2.0,90.0,3.0999999999999996,365.1685588035264,86.0
2.0,90.0,3.1999999999999993,367.25884132887944,86.0
2.0,90.0,3.2999999999999994,366.0779413684771,86.0
2.0,90.0,3.3999999999999995,321.0689017404094,86.0
2.0,90.0,3.499999999999999,331.6514253695392,86.0
2.0,90.0,3.599999999999999,350.95964028442353,86.0
2.0,90.0,3.6999999999999993,351.1342510961459,86.0
2.0,90.0,3.7999999999999994,365.55054556888155,86.0
2.0,90.0,3.899999999999999,407.9109296183243,86.0
2.0,90.0,3.999999999999999,397.3636674044442,86.0
2.0,100.0,0.5,347.518972788901,86.0
2.0,100.0,0.6,348.82652073899646,86.0
2.0,100.0,0.7,361.3617593728099,86.0
2.0,100.0,0.7999999999999999,357.5239559202006,86.0
2.0,100.0,0.8999999999999999,346.514731589264,86.0
2.0,100.0,1.0,353.8035233629449,86.0
2.0,100.0,1.1,383.2125576274626,86.0
2.0,100.0,1.1999999999999995,377.5930214956635,86.0
2.0,100.0,1.2999999999999998,359.5328931387088,86.0
2.0,100.0,1.4,373.1182173589205,86.0
2.0,100.0,1.4999999999999998,379.62577192862096,86.0
2.0,100.0,1.5999999999999996,370.3164295747736,86.0
2.0,100.0,1.6999999999999995,356.56907426545644,86.0
2.0,100.0,1.7999999999999998,359.5286781708103,86.0
2.0,100.0,1.8999999999999997,333.5254936275905,86.0
2.0,100.0,1.9999999999999996,348.0795330920702,86.0
2.0,100.0,2.0999999999999996,355.73584428753924,86.0
2.0,100.0,2.1999999999999997,344.1716139843405,86.0
2.0,100.0,2.3,344.43272551901447,86.0
2.0,100.0,2.3999999999999995,353.547097299164,86.0
2.0,100.0,2.4999999999999996,384.64944281674065,86.0
2.0,100.0,2.5999999999999996,339.81838049053204,86.0
2.0,100.0,2.6999999999999993,341.88243931431214,86.0
2.0,100.0,2.7999999999999994,356.1594103030743,86.0
2.0,100.0,2.8999999999999995,329.15987800609014,86.0
2.0,100.0,2.9999999999999996,326.7102765581506,86.0
2.0,100.0,3.0999999999999996,314.43990950289157,86.0
2.0,100.0,3.1999999999999993,323.67704557575274,86.0
2.0,100.0,3.2999999999999994,344.71922551608304,86.0
2.0,100.0,3.3999999999999995,372.3254238940701,86.0
2.0,100.0,3.499999999999999,383.37882767683584,86.0
2.0,100.0,3.599999999999999,387.11224311135294,86.0
2.0,100.0,3.6999999999999993,370.80545486518326,86.0
2.0,100.0,3.7999999999999994,452.3136793276806,86.0
2.0,100.0,3.899999999999999,429.16996709086135,86.0
2.0,100.0,3.999999999999999,417.1948262915224,86.0
2.0,110.0,0.5,360.3420167955136,86.0
2.0,110.0,0.6,358.9931370014177,86.0
2.0,110.0,0.7,352.81448153106385,86.0
2.0,110.0,0.7999999999999999,357.8068557805958,86.0
2.0,110.0,0.8999999999999999,354.9470628022284,86.0
2.0,110.0,1.0,340.8800346420922,86.0
2.0,110.0,1.1,336.285869615225,86.0
2.0,110.0,1.1999999999999995,338.8700772116641,86.0
2.0,110.0,1.2999999999999998,352.4642744941049,86.0
2.0,110.0,1.4,346.04124151392296,86.0
2.0,110.0,1.4999999999999998,350.6128221457902,86.0
2.0,110.0,1.5999999999999996,359.36356474330563,86.0
2.0,110.0,1.6999999999999995,353.53292885270844,86.0
2.0,110.0,1.7999999999999998,351.6004608164753,86.0
2.0,110.0,1.8999999999999997,335.90055796435786,86.0
2.0,110.0,1.9999999999999996,341.06565381077326,86.0
2.0,110.0,2.0999999999999996,343.21980319255397,86.0
2.0,110.0,2.1999999999999997,346.85260131525143,86.0
2.0,110.0,2.3,324.9574062728686,86.0
2.0,110.0,2.3999999999999995,319.1929171680004,86.0
2.0,110.0,2.4999999999999996,314.38572514982974,86.0
2.0,110.0,2.5999999999999996,333.9908026053959,86.0
2.0,110.0,2.6999999999999993,355.4871615631077,86.0
2.0,110.0,2.7999999999999994,387.79407548989474,86.0
2.0,110.0,2.8999999999999995,396.9781416388771,86.0
2.0,110.0,2.9999999999999996,366.92811056545867,86.0
2.0,110.0,3.0999999999999996,374.044397747114,86.0
2.0,110.0,3.1999999999999993,390.1354460226274,86.0
2.0,110.0,3.2999999999999994,439.89745287054103,86.0
2.0,110.0,3.3999999999999995,414.2197392480581,86.0
2.0,110.0,3.499999999999999,409.6639293818894,86.0
2.0,110.0,3.599999999999999,414.1852858459131,86.0
2.0,110.0,3.6999999999999993,392.9650307628866,86.0
2.0,110.0,3.7999999999999994,431.895098649657,86.0
2.0,110.0,3.899999999999999,470.32774426693015,86.0
2.0,110.0,3.999999999999999,441.8031170189083,86.0
2.0,120.0,0.5,371.6622886396848,86.0
2.0,120.0,0.6,383.3211050478111,86.0
2.0,120.0,0.7,378.7191755748321,86.0
2.0,120.0,0.7999999999999999,367.8434847548429,86.0
2.0,120.0,0.8999999999999999,347.77564621985476,86.0
2.0,120.0,1.0,364.0345833824019,86.0
2.0,120.0,1.1,341.83858514322066,86.0
2.0,120.0,1.1999999999999995,356.12850134421655,86.0
2.0,120.0,1.2999999999999998,365.1711603048729,86.0
2.0,120.0,1.4,360.3665723584361,86.0
2.0,120.0,1.4999999999999998,374.69305091646106,86.0
2.0,120.0,1.5999999999999996,337.64196558132113,86.0
2.0,120.0,1.6999999999999995,312.9961657792834,86.0
2.0,120.0,1.7999999999999998,323.9318135285634,86.0
2.0,120.0,1.8999999999999997,316.4007810022194,86.0
2.0,120.0,1.9999999999999996,322.5200840418715,86.0
2.0,120.0,2.0999999999999996,304.7184805098253,86.0
2.0,120.0,2.1999999999999997,339.4719111779436,86.0
2.0,120.0,2.3,364.07030356889095,86.0
2.0,120.0,2.3999999999999995,331.0756825122167,86.0
2.0,120.0,2.4999999999999996,349.1985527046054,86.0
2.0,120.0,2.5999999999999996,338.5325645704692,86.0
2.0,120.0,2.6999999999999993,365.72421336681816,86.0
2.0,120.0,2.7999999999999994,403.6936532297472,86.0
2.0,120.0,2.8999999999999995,412.31743982377225,86.0
2.0,120.0,2.9999999999999996,413.1411785038028,86.0
2.0,120.0,3.0999999999999996,404.19012673962686,86.0
2.0,120.0,3.1999999999999993,455.29181953389053,86.0
2.0,120.0,3.2999999999999994,432.6119584648489,86.0
2.0,120.0,3.3999999999999995,463.3101614926906,86.0
2.0,120.0,3.499999999999999,419.3811555605031,86.0
2.0,120.0,3.599999999999999,410.3093315024919,86.0
2.0,120.0,3.6999999999999993,419.6709786938625,86.0
2.0,120.0,3.7999999999999994,398.67354333242383,86.0
2.0,120.0,3.899999999999999,488.8054641942777,86.0
2.0,120.0,3.999999999999999,546.668183829952,86.0
3.0,20.0,0.5,316.82529865035434,86.0
3.0,20.0,0.6,320.0738892970896,86.0
3.0,20.0,0.7,327.02805888805136,86.0
3.0,20.0,0.7999999999999999,335.10980296462316,86.0
3.0,20.0,0.8999999999999999,328.76295924366997,86.0
3.0,20.0,1.0,326.6070998325679,86.0
3.0,20.0,1.1,323.59227952210574,86.0
3.0,20.0,1.1999999999999995,334.9100324600418,86.0
3.0,20.0,1.2999999999999998,336.4821329017394,86.0
3.0,20.0,1.4,337.40803666261036,86.0
3.0,20.0,1.4999999999999998,345.2817895737954,86.0
3.0,20.0,1.5999999999999996,351.2958630571288,86.0
3.0,20.0,1.6999999999999995,349.91198751471956,86.0
3.0,20.0,1.7999999999999998,341.86943926243185,86.0
3.0,20.0,1.8999999999999997,361.9877743485675,86.0
3.0,20.0,1.9999999999999996,355.3876366977331,86.0
3.0,20.0,2.0999999999999996,373.4813270091668,86.0
3.0,20.0,2.1999999999999997,357.83405546582446,86.0
3.0,20.0,2.3,353.2582344986281,86.0
3.0,20.0,2.3999999999999995,338.66562155356223,86.0
3.0,20.0,2.4999999999999996,336.54071816551,86.0
3.0,20.0,2.5999999999999996,352.81640380889394,86.0
3.0,20.0,2.6999999999999993,360.05470831641395,86.0
3.0,20.0,2.7999999999999994,367.7743505721707,86.0
3.0,20.0,2.8999999999999995,372.92836294051654,86.0
3.0,20.0,2.9999999999999996,365.96355830552494,86.0
3.0,20.0,3.0999999999999996,399.8800616451509,86.0
3.0,20.0,3.1999999999999993,397.85346314593096,86.0
3.0,20.0,3.2999999999999994,385.0731750355182,86.0
3.0,20.0,3.3999999999999995,400.24573208244743,86.0
3.0,20.0,3.499999999999999,434.2502907784367,86.0
3.0,20.0,3.599999999999999,440.0770605191736,86.0
3.0,20.0,3.6999999999999993,436.41906726255894,86.0
3.0,20.0,3.7999999999999994,416.754755858584,86.0
3.0,20.0,3.899999999999999,435.7047174290695,86.0
3.0,20.0,3.999999999999999,447.2599637735724,86.0
3.0,30.0,0.5,449.782220075659,86.0
3.0,30.0,0.6,449.6423844945919,86.0
3.0,30.0,0.7,446.3078093564292,86.0
3.0,30.0,0.7999999999999999,429.0104477987997,86.0
3.0,30.0,0.8999999999999999,470.21167506627745,86.0
3.0,30.0,1.0,481.0978856268137,86.0
3.0,30.0,1.1,495.09024364141055,86.0
3.0,30.0,1.1999999999999995,506.9167095347363,86.0
3.0,30.0,1.2999999999999998,481.4333593764861,86.0
3.0,30.0,1.4,490.2251544423622,86.0
3.0,30.0,1.4999999999999998,493.92468377299906,86.0
3.0,30.0,1.5999999999999996,445.933194031413,86.0
3.0,30.0,1.6999999999999995,433.8213703296686,86.0
3.0,30.0,1.7999999999999998,433.2816687283594,86.0
3.0,30.0,1.8999999999999997,436.07827147123754,86.0
3.0,30.0,1.9999999999999996,449.12116936656383,86.0
3.0,30.0,2.0999999999999996,476.2458517531068,86.0
3.0,30.0,2.1999999999999997,493.041828624687,86.0
3.0,30.0,2.3,529.1551603298248,86.0
3.0,30.0,2.3999999999999995,546.3501874206369,86.0
3.0,30.0,2.4999999999999996,507.02614475360025,86.0
3.0,30.0,2.5999999999999996,479.2918110230506,86.0
3.0,30.0,2.6999999999999993,490.5063899943236,86.0
3.0,30.0,2.7999999999999994,459.361555785558,86.0
3.0,30.0,2.8999999999999995,444.5011952475115,86.0
3.0,30.0,2.9999999999999996,493.78561751058135,86.0
3.0,30.0,3.0999999999999996,500.0984259309398,86.0
3.0,30.0,3.1999999999999993,442.12856044760593,86.0
3.0,30.0,3.2999999999999994,414.5163600636631,86.0
3.0,30.0,3.3999999999999995,372.2599369375494,86.0
3.0,30.0,3.499999999999999,363.2978130231761,86.0
3.0,30.0,3.599999999999999,380.6490772775139,86.0
3.0,30.0,3.6999999999999993,382.1736267853961,86.0
3.0,30.0,3.7999999999999994,375.36126940745055,86.0
3.0,30.0,3.899999999999999,344.225628072091,86.0
3.0,30.0,3.999999999999999,346.7287641409454,86.0
3.0,40.0,0.5,659.9326366594224,86.0
3.0,40.0,0.6,693.9038839411436,86.0
3.0,40.0,0.7,690.4476517599572,86.0
3.0,40.0,0.7999999999999999,688.6991968190869,86.0
3.0,40.0,0.8999999999999999,635.4890073001704,86.0
3.0,40.0,1.0,630.3260120164068,86.0
3.0,40.0,1.1,605.9893758034116,86.0
3.0,40.0,1.1999999999999995,585.1544338883863,86.0
3.0,40.0,1.2999999999999998,557.6740902454094,86.0
3.0,40.0,1.4,522.4831487002218,86.0
3.0,40.0,1.4999999999999998,498.8899132548705,86.0
3.0,40.0,1.5999999999999996,484.8561764895726,86.0
3.0,40.0,1.6999999999999995,460.94875891082694,86.0
3.0,40.0,1.7999999999999998,439.57705499868257,86.0
3.0,40.0,1.8999999999999997,448.56351769871907,86.0
3.0,40.0,1.9999999999999996,432.3050019460408,86.0
3.0,40.0,2.0999999999999996,462.1499245829155,86.0
3.0,40.0,2.1999999999999997,470.1491356755566,86.0
3.0,40.0,2.3,455.15538247805586,86.0
3.0,40.0,2.3999999999999995,422.9592048618605,86.0
3.0,40.0,2.4999999999999996,465.905267881071,86.0
3.0,40.0,2.5999999999999996,462.73564885398935,86.0
3.0,40.0,2.6999999999999993,450.7714954194634,86.0
3.0,40.0,2.7999999999999994,459.4166336005891,86.0
3.0,40.0,2.8999999999999995,432.9500479986536,86.0
3.0,40.0,2.9999999999999996,407.1205555980837,86.0
3.0,40.0,3.0999999999999996,385.257490258117,86.0
3.0,40.0,3.1999999999999993,386.2829738165468,86.0
3.0,40.0,3.2999999999999994,351.0355553918962,86.0
3.0,40.0,3.3999999999999995,309.59092106001737,86.0
3.0,40.0,3.499999999999999,299.09721809361366,86.0
3.0,40.0,3.599999999999999,275.8522867205377,86.0
3.0,40.0,3.6999999999999993,298.8964638661735,86.0
3.0,40.0,3.7999999999999994,304.9806419561994,86.0
3.0,40.0,3.899999999999999,307.6493407485194,86.0
3.0,40.0,3.999999999999999,336.17132417766624,86.0
3.0,50.0,0.5,475.285212991052,86.0
3.0,50.0,0.6,498.23079465389566,86.0
3.0,50.0,0.7,460.613898479396,86.0
3.0,50.0,0.7999999999999999,424.3971618457581,86.0
3.0,50.0,0.8999999999999999,422.04123055020904,86.0
3.0,50.0,1.0,435.97134498925874,86.0
3.0,50.0,1.1,408.5108192936421,86.0
3.0,50.0,1.1999999999999995,392.2333327792157,86.0
3.0,50.0,1.2999999999999998,380.471880792753,86.0
3.0,50.0,1.4,383.59845520902513,86.0
3.0,50.0,1.4999999999999998,416.0115262278216,86.0
3.0,50.0,1.5999999999999996,393.7007180000532,86.0
3.0,50.0,1.6999999999999995,363.0347952475345,86.0
3.0,50.0,1.7999999999999998,366.2949280287737,86.0
3.0,50.0,1.8999999999999997,360.893534572412,86.0
3.0,50.0,1.9999999999999996,367.5735651798736,86.0
3.0,50.0,2.0999999999999996,366.6478682470242,86.0
3.0,50.0,2.1999999999999997,369.5394383679539,86.0
3.0,50.0,2.3,402.13181624511583,86.0
3.0,50.0,2.3999999999999995,365.5386377364731,86.0
3.0,50.0,2.4999999999999996,330.2267860760622,86.0
3.0,50.0,2.5999999999999996,332.76509828828534,86.0
3.0,50.0,2.6999999999999993,348.45844212337715,86.0
3.0,50.0,2.7999999999999994,343.31983333092757,86.0
3.0,50.0,2.8999999999999995,326.83696024530656,86.0
3.0,50.0,2.9999999999999996,308.7256916424207,86.0
3.0,50.0,3.0999999999999996,293.9948593923387,86.0
3.0,50.0,3.1999999999999993,258.52788117813134,86.0
3.0,50.0,3.2999999999999994,241.74887437241367,86.0
3.0,50.0,3.3999999999999995,249.38902021004148,86.0
3.0,50.0,3.499999999999999,258.91647647537377,86.0
3.0,50.0,3.599999999999999,241.35323516334472,86.0
3.0,50.0,3.6999999999999993,237.87999190626763,86.0
3.0,50.0,3.7999999999999994,227.5096459431788,86.0
3.0,50.0,3.899999999999999,223.3884226795734,86.0
3.0,50.0,3.999999999999999,247.23661576624545,86.0
3.0,60.0,0.5,406.67419485172167,86.0
3.0,60.0,0.6,381.8380550759637,86.0
3.0,60.0,0.7,399.4254572402812,86.0
3.0,60.0,0.7999999999999999,364.9703964857359,86.0
3.0,60.0,0.8999999999999999,344.9109544278334,86.0
3.0,60.0,1.0,334.8265588448376,86.0
3.0,60.0,1.1,334.99582462374684,86.0
3.0,60.0,1.1999999999999995,349.0518010968814,86.0
3.0,60.0,1.2999999999999998,349.73838729537493,86.0
3.0,60.0,1.4,353.71034970956254,86.0
3.0,60.0,1.4999999999999998,364.42124164981664,86.0
3.0,60.0,1.5999999999999996,346.10520079955586,86.0
3.0,60.0,1.6999999999999995,354.00195471501905,86.0
3.0,60.0,1.7999999999999998,356.6479268510105,86.0
3.0,60.0,1.8999999999999997,378.6737754058767,86.0
3.0,60.0,1.9999999999999996,373.3100643787019,86.0
3.0,60.0,2.0999999999999996,403.6305157440305,86.0
3.0,60.0,2.1999999999999997,406.14715163975814,86.0
3.0,60.0,2.3,402.5525679404541,86.0
3.0,60.0,2.3999999999999995,390.7049942886526,86.0
3.0,60.0,2.4999999999999996,370.51532164244855,86.0
3.0,60.0,2.5999999999999996,376.1750273041764,86.0
3.0,60.0,2.6999999999999993,351.09591501871074,86.0
3.0,60.0,2.7999999999999994,370.0257155077129,86.0
3.0,60.0,2.8999999999999995,334.0399254026781,86.0
3.0,60.0,2.9999999999999996,343.91678309262926,86.0
3.0,60.0,3.0999999999999996,319.4533244783115,86.0
3.0,60.0,3.1999999999999993,313.3299721728866,86.0
3.0,60.0,3.2999999999999994,304.77029144731506,86.0
3.0,60.0,3.3999999999999995,296.80710218923167,86.0
3.0,60.0,3.499999999999999,298.3761535692876,86.0
3.0,60.0,3.599999999999999,295.0255114353514,86.0
3.0,60.0,3.6999999999999993,250.43644739033263,86.0
3.0,60.0,3.7999999999999994,264.80708812874656,86.0
3.0,60.0,3.899999999999999,266.98309972308914,86.0
3.0,60.0,3.999999999999999,245.37587457580068,86.0
3.0,70.0,0.5,343.6150031662452,86.0
3.0,70.0,0.6,340.91610094047934,86.0
3.0,70.0,0.7,333.2299305430441,86.0
3.0,70.0,0.7999999999999999,341.9617477917913,86.0
3.0,70.0,0.8999999999999999,322.3591955229322,86.0
3.0,70.0,1.0,321.2215390283727,86.0
3.0,70.0,1.1,330.74661190587216,86.0
3.0,70.0,1.1999999999999995,311.61356500784683,86.0
3.0,70.0,1.2999999999999998,302.3177994177779,86.0
3.0,70.0,1.4,332.80203951449784,86.0
3.0,70.0,1.4999999999999998,327.00427296694573,86.0
3.0,70.0,1.5999999999999996,348.624436931795,86.0
3.0,70.0,1.6999999999999995,351.73589883731995,86.0
3.0,70.0,1.7999999999999998,366.0743416511095,86.0
3.0,70.0,1.8999999999999997,378.64367323458856,86.0
3.0,70.0,1.9999999999999996,366.24473306475215,86.0
3.0,70.0,2.0999999999999996,385.87870122626674,86.0
3.0,70.0,2.1999999999999997,412.98430749136264,86.0
3.0,70.0,2.3,414.9189396013803,86.0
3.0,70.0,2.3999999999999995,400.3903963540981,86.0
3.0,70.0,2.4999999999999996,374.6339079528296,86.0
3.0,70.0,2.5999999999999996,354.5720282245876,86.0
3.0,70.0,2.6999999999999993,364.3779444449889,86.0
3.0,70.0,2.7999999999999994,351.7051643927712,86.0
3.0,70.0,2.8999999999999995,339.88711191079136,86.0
3.0,70.0,2.9999999999999996,339.15027569436177,86.0
3.0,70.0,3.0999999999999996,312.74716615261974,86.0
3.0,70.0,3.1999999999999993,329.8277074157128,86.0
3.0,70.0,3.2999999999999994,321.877557631411,86.0
3.0,70.0,3.3999999999999995,307.3746651741776,86.0
