degree,window,bandwidth,avg_return,num_stocks,min_return,max_return,median_return,std_return,directory
1.0,120.0,1.9999999999999996,451.75055099019175,86.0,-26.447709028311117,5563.640991086902,333.2543439865402,638.7384644833905,Analysis_Data/degree_1/window_120/bandwidth_2.0
1.0,120.0,2.0999999999999996,480.86589417900575,86.0,-22.696512005595913,5958.313922613738,345.55458571555687,691.0723148667665,Analysis_Data/degree_1/window_120/bandwidth_2.1
1.0,120.0,2.1999999999999997,511.6567820318606,86.0,-39.2400238055356,5518.547785582431,362.02016781908594,698.4591254303812,Analysis_Data/degree_1/window_120/bandwidth_2.2
1.0,120.0,2.3,524.9673563208701,86.0,-75.28968565447944,4408.192427474587,385.2711542681101,648.0393854166053,Analysis_Data/degree_1/window_120/bandwidth_2.3
1.0,120.0,2.3999999999999995,536.9960580026303,86.0,-72.76836858856066,3940.288870468076,380.9455320486668,589.8958045812204,Analysis_Data/degree_1/window_120/bandwidth_2.4
1.0,120.0,2.4999999999999996,554.8698039681399,86.0,-71.7899267548602,3829.655909621318,381.0665745997716,627.547349713956,Analysis_Data/degree_1/window_120/bandwidth_2.5
1.0,120.0,2.5999999999999996,590.9714678834528,86.0,-70.66423165253065,5197.688401297931,387.2148220784702,766.3286621350159,Analysis_Data/degree_1/window_120/bandwidth_2.6
1.0,120.0,2.6999999999999993,619.465069233213,86.0,-76.13143774983995,5746.995740537253,359.38380214312883,904.4071551582148,Analysis_Data/degree_1/window_120/bandwidth_2.7
1.0,120.0,2.7999999999999994,569.0410681537953,86.0,-72.65360828988415,5028.6646548380695,387.1119546593672,734.5621475609433,Analysis_Data/degree_1/window_120/bandwidth_2.8
1.0,120.0,2.8999999999999995,564.3545340651931,86.0,-72.65360828988415,6744.668360900434,370.1493678928108,872.0157077499318,Analysis_Data/degree_1/window_120/bandwidth_2.9
1.0,120.0,2.9999999999999996,549.5796697751211,86.0,-69.89588856447372,4815.577419375095,361.4526483062663,740.5935444984129,Analysis_Data/degree_1/window_120/bandwidth_3.0
1.0,120.0,3.0999999999999996,540.1513506424848,86.0,-31.17920322913552,3682.286849010466,346.3748625681402,685.7243032944174,Analysis_Data/degree_1/window_120/bandwidth_3.1
1.0,120.0,3.1999999999999993,505.50198810190466,86.0,-46.41238644561106,2682.0285814646254,310.5821804401238,545.4323045236092,Analysis_Data/degree_1/window_120/bandwidth_3.2
1.0,120.0,3.2999999999999994,495.91616832291646,86.0,-45.54132386652475,2682.0285814646254,324.3474060041143,517.994126316692,Analysis_Data/degree_1/window_120/bandwidth_3.3
1.0,120.0,3.3999999999999995,479.4195414648729,86.0,-57.28808121789227,2887.6010035546537,353.3291212219199,487.5816788375714,Analysis_Data/degree_1/window_120/bandwidth_3.4
1.0,120.0,3.499999999999999,480.2987537896812,86.0,-60.69808236921986,2160.439005073335,325.0391140260055,485.8392796988527,Analysis_Data/degree_1/window_120/bandwidth_3.5
1.0,120.0,3.599999999999999,475.09896800502605,86.0,-55.981325915132665,2523.843091676374,323.699036514595,494.6805727727656,Analysis_Data/degree_1/window_120/bandwidth_3.6
1.0,120.0,3.6999999999999993,486.6165878627031,86.0,-35.25008287191409,2564.7717945170057,322.04845183076793,576.8494256950022,Analysis_Data/degree_1/window_120/bandwidth_3.7
1.0,120.0,3.7999999999999994,482.0407414908301,86.0,-37.72451331609962,2478.8974599787934,306.4341638880743,551.0630389833153,Analysis_Data/degree_1/window_120/bandwidth_3.8
1.0,120.0,3.899999999999999,470.38686670393975,86.0,-41.70808553481537,2478.8974599787934,291.73761031025504,537.7308346182012,Analysis_Data/degree_1/window_120/bandwidth_3.9
1.0,120.0,3.999999999999999,490.2947726176324,86.0,-56.13838607714594,5119.72291163139,280.54792233584567,755.1427559588134,Analysis_Data/degree_1/window_120/bandwidth_4.0
2.0,20.0,0.5,509.87335444573273,86.0,-43.977760746307915,4689.469940527686,282.8849705395402,769.7258233731903,Analysis_Data/degree_2/window_20/bandwidth_0.5
2.0,20.0,0.6,515.6592118306548,86.0,-45.128178639345315,4478.348299722813,301.06089691457885,715.2502396606722,Analysis_Data/degree_2/window_20/bandwidth_0.6
2.0,20.0,0.7,491.65148241682806,86.0,-42.94381419864827,3703.744570416037,270.55054354968195,587.7808226610347,Analysis_Data/degree_2/window_20/bandwidth_0.7
2.0,20.0,0.7999999999999999,499.904650481587,86.0,-46.87446115424297,4484.2623514891775,314.75397212317915,630.8672096031985,Analysis_Data/degree_2/window_20/bandwidth_0.8
2.0,20.0,0.8999999999999999,500.3327757249765,86.0,-21.081990917081583,3983.289291084288,371.0651837907701,625.4583512015658,Analysis_Data/degree_2/window_20/bandwidth_0.9
2.0,20.0,1.0,509.5686481363475,86.0,-21.95029324908741,3677.298855703586,358.19369995571503,622.3542490366883,Analysis_Data/degree_2/window_20/bandwidth_1.0
2.0,20.0,1.1,484.4272754871423,86.0,-34.5236879696878,3527.998498249704,321.3389734331829,580.4391115102593,Analysis_Data/degree_2/window_20/bandwidth_1.1
2.0,20.0,1.1999999999999995,477.9473891317657,86.0,-35.860960907983625,3001.9319949989945,347.1565518623223,522.3616527470053,Analysis_Data/degree_2/window_20/bandwidth_1.2
2.0,20.0,1.2999999999999998,491.329058900536,86.0,-29.61538371352448,2568.9826163833163,348.73777731108436,522.0533704435647,Analysis_Data/degree_2/window_20/bandwidth_1.3
2.0,20.0,1.4,501.38522067149336,86.0,-34.96054371568932,2739.288074776049,359.34105598445143,544.9213745723974,Analysis_Data/degree_2/window_20/bandwidth_1.4
2.0,20.0,1.4999999999999998,471.4160518353735,86.0,-25.844125737568657,2429.6606958500697,346.72504040817245,441.3375905554405,Analysis_Data/degree_2/window_20/bandwidth_1.5
2.0,20.0,1.5999999999999996,480.2881983171285,86.0,-31.548244268038346,2052.7935300055765,394.6762846132702,412.6029022082574,Analysis_Data/degree_2/window_20/bandwidth_1.6
2.0,20.0,1.6999999999999995,470.6011228439642,86.0,-51.921107769612554,1654.7823174918772,345.5084857486397,395.1603201415971,Analysis_Data/degree_2/window_20/bandwidth_1.7
2.0,20.0,1.7999999999999998,461.3003750094704,86.0,-44.23997381803079,2079.734565776748,373.9639502297849,388.983837842263,Analysis_Data/degree_2/window_20/bandwidth_1.8
2.0,20.0,1.8999999999999997,482.17916864224406,86.0,-46.40324930403694,2006.4482196584927,420.0313285415095,390.862251595011,Analysis_Data/degree_2/window_20/bandwidth_1.9
2.0,20.0,1.9999999999999996,478.7762709149155,86.0,-50.302096829562196,1752.8349175929754,420.7039156222961,389.1857578462094,Analysis_Data/degree_2/window_20/bandwidth_2.0
2.0,20.0,2.0999999999999996,478.9159562841773,86.0,-46.127302636253866,2271.9128463406014,408.0909625526267,422.4038993508257,Analysis_Data/degree_2/window_20/bandwidth_2.1
2.0,20.0,2.1999999999999997,506.5326807856845,86.0,-46.91806088151614,2553.660931692228,378.04725085647186,502.28571883931806,Analysis_Data/degree_2/window_20/bandwidth_2.2
2.0,20.0,2.3,477.73191271903727,86.0,-52.11546198227204,2242.573757813652,349.84476609311173,456.2462907169322,Analysis_Data/degree_2/window_20/bandwidth_2.3
2.0,20.0,2.3999999999999995,476.90453432591784,86.0,-59.84537357490376,2300.9391532543623,327.04147714645455,445.07590682118087,Analysis_Data/degree_2/window_20/bandwidth_2.4
2.0,20.0,2.4999999999999996,463.4052617260826,86.0,-62.44244644661994,2507.970665179395,328.7174682755218,462.28651053720625,Analysis_Data/degree_2/window_20/bandwidth_2.5
2.0,20.0,2.5999999999999996,505.98879645779385,86.0,-70.01074697665396,3114.894672581912,356.8468715800399,585.1768048289796,Analysis_Data/degree_2/window_20/bandwidth_2.6
2.0,20.0,2.6999999999999993,459.1544053094844,86.0,-56.41742567711934,2760.4026543326436,303.9655686214778,508.2857988468692,Analysis_Data/degree_2/window_20/bandwidth_2.7
2.0,20.0,2.7999999999999994,454.7720174835847,86.0,-47.70640552129278,2415.0941557523524,286.73875166965996,515.1462100071132,Analysis_Data/degree_2/window_20/bandwidth_2.8
2.0,20.0,2.8999999999999995,424.5198594869916,86.0,-46.89451757407749,2290.061666954775,314.4167146161708,435.7999669111842,Analysis_Data/degree_2/window_20/bandwidth_2.9
2.0,20.0,2.9999999999999996,434.2043689198457,86.0,-68.06464481032334,2106.0990218124393,257.4916899212651,498.6435376158928,Analysis_Data/degree_2/window_20/bandwidth_3.0
2.0,20.0,3.0999999999999996,401.3716817666977,86.0,-68.2091346558594,2061.4635069521823,226.6247220470854,462.0640900921201,Analysis_Data/degree_2/window_20/bandwidth_3.1
2.0,20.0,3.1999999999999993,392.951991230252,86.0,-63.86434440892006,1889.812039838295,248.55841244391596,410.2599849068369,Analysis_Data/degree_2/window_20/bandwidth_3.2
2.0,20.0,3.2999999999999994,401.298335959035,86.0,-65.33809312514879,2197.9970916383054,244.50805689342863,444.22281456613706,Analysis_Data/degree_2/window_20/bandwidth_3.3
2.0,20.0,3.3999999999999995,373.1184299785288,86.0,-64.07219048530112,1604.470689514368,252.9913159578853,383.5889409445036,Analysis_Data/degree_2/window_20/bandwidth_3.4
2.0,20.0,3.499999999999999,375.77090612978446,86.0,-63.132661855981674,1927.092812827788,223.9997737859771,409.671357465858,Analysis_Data/degree_2/window_20/bandwidth_3.5
2.0,20.0,3.599999999999999,356.981293588782,86.0,-58.539949428631225,2084.1992036720717,251.9664199701523,399.15393595483965,Analysis_Data/degree_2/window_20/bandwidth_3.6
2.0,20.0,3.6999999999999993,386.7192979203804,86.0,-63.00544483398029,3149.379961493144,240.87085011267573,470.49940610611526,Analysis_Data/degree_2/window_20/bandwidth_3.7
2.0,20.0,3.7999999999999994,384.70634773203,86.0,-64.84462614238517,3156.643189834235,231.4640332100212,477.9088709728499,Analysis_Data/degree_2/window_20/bandwidth_3.8
2.0,20.0,3.899999999999999,382.9137326374389,86.0,-63.71210128576767,4913.962408202533,221.89502232682443,624.4606398224711,Analysis_Data/degree_2/window_20/bandwidth_3.9
2.0,20.0,3.999999999999999,393.37644009127183,86.0,-76.34331416192795,6133.828909004317,186.72847690319057,747.7335444114365,Analysis_Data/degree_2/window_20/bandwidth_4.0
2.0,30.0,0.5,579.8963808873859,86.0,-64.27057930889265,4129.441859084204,370.54022820354265,680.2478577116455,Analysis_Data/degree_2/window_30/bandwidth_0.5
2.0,30.0,0.6,575.1883369277509,86.0,-69.16389036857565,3738.057325260413,400.15990753872313,648.4400114443571,Analysis_Data/degree_2/window_30/bandwidth_0.6
2.0,30.0,0.7,558.7563009147593,86.0,-70.1360970040545,4069.945962488899,374.99841639087686,631.145156969644,Analysis_Data/degree_2/window_30/bandwidth_0.7
2.0,30.0,0.7999999999999999,556.202607826946,86.0,-62.10900735961688,3815.787999387094,342.44997536480594,599.841625877286,Analysis_Data/degree_2/window_30/bandwidth_0.8
2.0,30.0,0.8999999999999999,522.89204010038,86.0,-52.866233152370675,2396.5166614697323,375.3978984689942,507.4424774055783,Analysis_Data/degree_2/window_30/bandwidth_0.9
2.0,30.0,1.0,529.835470008074,86.0,-39.96011574598001,2628.8514262752683,388.84006205270293,530.0270057983396,Analysis_Data/degree_2/window_30/bandwidth_1.0
2.0,30.0,1.1,503.97782124351505,86.0,-41.69043752987444,2383.2178915522236,377.2853807774778,499.1497245323061,Analysis_Data/degree_2/window_30/bandwidth_1.1
2.0,30.0,1.1999999999999995,475.58742076858664,86.0,-47.279364401216434,2094.3441980178677,355.5760866739833,443.9012003047855,Analysis_Data/degree_2/window_30/bandwidth_1.2
2.0,30.0,1.2999999999999998,465.39031263229,86.0,-25.917891881565986,3299.1676882108777,314.81016797006816,500.773645100324,Analysis_Data/degree_2/window_30/bandwidth_1.3
2.0,30.0,1.4,481.527762091558,86.0,-36.61127771542606,4821.197084602446,320.6991517788116,622.7377516819562,Analysis_Data/degree_2/window_30/bandwidth_1.4
2.0,30.0,1.4999999999999998,457.1850817031897,86.0,-38.20908363074862,4190.978901119818,343.5769563336329,568.2160772881867,Analysis_Data/degree_2/window_30/bandwidth_1.5
2.0,30.0,1.5999999999999996,456.2091531723955,86.0,-38.45517814064185,4751.261587071808,333.4186919489158,627.6435828548107,Analysis_Data/degree_2/window_30/bandwidth_1.6
2.0,30.0,1.6999999999999995,430.1994150902316,86.0,-46.45014751780741,3645.844577136248,337.16087987185017,527.9070688919993,Analysis_Data/degree_2/window_30/bandwidth_1.7
2.0,30.0,1.7999999999999998,428.65692105707353,86.0,-54.21669107618994,3145.0693316944025,332.00479403121824,496.124320414572,Analysis_Data/degree_2/window_30/bandwidth_1.8
2.0,30.0,1.8999999999999997,433.20809590231096,86.0,-54.180059392163024,3506.6842715769676,315.18337609786204,521.9076351413661,Analysis_Data/degree_2/window_30/bandwidth_1.9
2.0,30.0,1.9999999999999996,399.53770518200633,86.0,-62.01253362779555,3094.478768379013,277.7192818984109,492.3324057431985,Analysis_Data/degree_2/window_30/bandwidth_2.0
2.0,30.0,2.0999999999999996,368.8749597512224,86.0,-59.55982207768537,2784.8514428048156,266.56113062049985,427.1454555122814,Analysis_Data/degree_2/window_30/bandwidth_2.1
2.0,30.0,2.1999999999999997,386.1213733306582,86.0,-78.62237949480945,3233.81876204817,239.2554875375506,465.4830419263762,Analysis_Data/degree_2/window_30/bandwidth_2.2
2.0,30.0,2.3,390.5290057281702,86.0,-76.05118104238082,2966.811263035322,266.4956018366712,456.4734850881975,Analysis_Data/degree_2/window_30/bandwidth_2.3
2.0,30.0,2.3999999999999995,377.3002823991743,86.0,-72.413539343289,4194.59782794541,236.4139660969605,546.4200917062284,Analysis_Data/degree_2/window_30/bandwidth_2.4
2.0,30.0,2.4999999999999996,398.7879564396142,86.0,-74.0783532514406,6436.526079975225,205.9001319716196,751.1778244196764,Analysis_Data/degree_2/window_30/bandwidth_2.5
2.0,30.0,2.5999999999999996,363.913825980076,86.0,-62.81163446657292,6208.819659607127,216.26513833881847,710.3370654283812,Analysis_Data/degree_2/window_30/bandwidth_2.6
2.0,30.0,2.6999999999999993,328.2152953877874,86.0,-72.1710465626569,3104.580413358395,211.44607508557073,447.63331979496087,Analysis_Data/degree_2/window_30/bandwidth_2.7
2.0,30.0,2.7999999999999994,304.73045245764456,86.0,-69.13913625461073,3692.940094550997,196.27598093052012,456.8493578303479,Analysis_Data/degree_2/window_30/bandwidth_2.8
2.0,30.0,2.8999999999999995,298.44093615718526,86.0,-74.89734533498014,1732.829635286553,202.00624187918336,360.8750419038294,Analysis_Data/degree_2/window_30/bandwidth_2.9
2.0,30.0,2.9999999999999996,319.96154671074214,86.0,-65.85056746283945,2303.478758656665,185.24517348833407,409.1668581532926,Analysis_Data/degree_2/window_30/bandwidth_3.0
2.0,30.0,3.0999999999999996,315.15707793948593,86.0,-58.90080052569109,1701.5221610801846,191.1652117538186,399.5100887803643,Analysis_Data/degree_2/window_30/bandwidth_3.1
2.0,30.0,3.1999999999999993,317.1021292652541,86.0,-39.07315751825172,2019.3118263243448,163.352768078637,404.251346402108,Analysis_Data/degree_2/window_30/bandwidth_3.2
2.0,30.0,3.2999999999999994,301.71643668700955,86.0,-42.243413954008744,2176.108979454959,188.99191309911924,392.2114461373973,Analysis_Data/degree_2/window_30/bandwidth_3.3
2.0,30.0,3.3999999999999995,290.2826085106192,86.0,-27.670088203375453,2476.250113909398,168.58453313534795,389.7770235979922,Analysis_Data/degree_2/window_30/bandwidth_3.4
2.0,30.0,3.499999999999999,269.4484828264369,86.0,-33.39438270006968,1908.7642028453995,165.78499170794026,340.6339078104996,Analysis_Data/degree_2/window_30/bandwidth_3.5
2.0,30.0,3.599999999999999,280.47914009303685,86.0,-46.28975774455253,2037.485562159042,193.9309811491658,324.50597511732747,Analysis_Data/degree_2/window_30/bandwidth_3.6
2.0,30.0,3.6999999999999993,274.5832023337656,86.0,-42.1780159824934,1551.5680546917629,184.70937962197252,319.24341328592675,Analysis_Data/degree_2/window_30/bandwidth_3.7
2.0,30.0,3.7999999999999994,301.3462169575805,86.0,-47.88032619332313,1505.836041713093,194.34825090305569,324.9248482194927,Analysis_Data/degree_2/window_30/bandwidth_3.8
2.0,30.0,3.899999999999999,299.51340268499666,86.0,-70.76681761665738,1502.4444456512017,198.49996999880216,302.2520302229907,Analysis_Data/degree_2/window_30/bandwidth_3.9
2.0,30.0,3.999999999999999,305.4675814861869,86.0,-41.96232659934703,1418.014333418402,232.1086508797026,310.4645839185632,Analysis_Data/degree_2/window_30/bandwidth_4.0
2.0,40.0,0.5,392.8596239788577,86.0,-32.55410097633196,3169.043173203002,235.2485624942675,486.6303010505296,Analysis_Data/degree_2/window_40/bandwidth_0.5
2.0,40.0,0.6,430.874614818638,86.0,-35.29732389571089,4806.69619648935,255.8690075664915,633.0329614114141,Analysis_Data/degree_2/window_40/bandwidth_0.6
2.0,40.0,0.7,423.0722498190528,86.0,-48.80863601060109,4018.289875107834,241.40164208631617,577.0202888640929,Analysis_Data/degree_2/window_40/bandwidth_0.7
2.0,40.0,0.7999999999999999,437.3073532514798,86.0,-58.34406400765905,5300.453745422993,208.47623147221464,698.2052905841635,Analysis_Data/degree_2/window_40/bandwidth_0.8
2.0,40.0,0.8999999999999999,427.40817069965726,86.0,-63.824293443888735,5010.457055340451,218.9635203570523,660.7238631902031,Analysis_Data/degree_2/window_40/bandwidth_0.9
2.0,40.0,1.0,409.2653433904306,86.0,-61.15685942141632,4770.668693543339,213.86145947654873,604.6397398985885,Analysis_Data/degree_2/window_40/bandwidth_1.0
2.0,40.0,1.1,405.4983701295754,86.0,-54.829583852920024,3734.083591835088,212.8109791174826,515.0333610239688,Analysis_Data/degree_2/window_40/bandwidth_1.1
2.0,40.0,1.1999999999999995,401.5783210227807,86.0,-46.9421135691693,3318.0312925244634,241.26895784921155,490.1260123201623,Analysis_Data/degree_2/window_40/bandwidth_1.2
2.0,40.0,1.2999999999999998,390.5394506315879,86.0,-46.87780512440721,2484.322925005993,257.6758656486052,444.58255287467887,Analysis_Data/degree_2/window_40/bandwidth_1.3
2.0,40.0,1.4,367.68766539934813,86.0,-62.490241221799046,2006.186405524434,246.19632294832564,403.689517465065,Analysis_Data/degree_2/window_40/bandwidth_1.4
2.0,40.0,1.4999999999999998,354.3333067941648,86.0,-61.09159610121544,1830.634985237793,225.82358742117864,362.8314455614782,Analysis_Data/degree_2/window_40/bandwidth_1.5
2.0,40.0,1.5999999999999996,363.33032146592114,86.0,-68.09342532904802,1985.1861430161396,239.51898498525492,406.2698923910111,Analysis_Data/degree_2/window_40/bandwidth_1.6
2.0,40.0,1.6999999999999995,378.970294337797,86.0,-55.45361202263336,2426.570076651044,229.19763122109015,423.7689120072099,Analysis_Data/degree_2/window_40/bandwidth_1.7
2.0,40.0,1.7999999999999998,355.65126253342265,86.0,-58.42684875007986,1656.2073297273555,241.78185920816517,368.1138282062688,Analysis_Data/degree_2/window_40/bandwidth_1.8
2.0,40.0,1.8999999999999997,368.15602445195407,86.0,-70.34437215720779,1553.0916992547504,245.36711384361337,378.2895424468618,Analysis_Data/degree_2/window_40/bandwidth_1.9
2.0,40.0,1.9999999999999996,353.2121542024721,86.0,-61.60466232369941,1922.705638337168,238.319689988148,378.45155775755626,Analysis_Data/degree_2/window_40/bandwidth_2.0
2.0,40.0,2.0999999999999996,377.56824402141064,86.0,-65.14622411133405,3010.88216741309,238.88686597070955,541.5369122476302,Analysis_Data/degree_2/window_40/bandwidth_2.1
2.0,40.0,2.1999999999999997,377.28093134230727,86.0,-69.3242044671693,3356.6277492300997,253.01736080818935,537.1517253835684,Analysis_Data/degree_2/window_40/bandwidth_2.2
2.0,40.0,2.3,389.4183429762429,86.0,-67.69515222199229,3390.930767433963,206.5056838252906,603.8254932395895,Analysis_Data/degree_2/window_40/bandwidth_2.3
2.0,40.0,2.3999999999999995,377.7063493013911,86.0,-66.65577391825084,3328.9470115474173,231.55759108130977,550.9235828031256,Analysis_Data/degree_2/window_40/bandwidth_2.4
2.0,40.0,2.4999999999999996,350.1743852397491,86.0,-68.13680244562043,2560.198370862509,239.4223214004563,448.4198841058851,Analysis_Data/degree_2/window_40/bandwidth_2.5
2.0,40.0,2.5999999999999996,354.8280168205607,86.0,-63.03795779070419,2878.8677788888103,214.21569844943355,485.0390248545933,Analysis_Data/degree_2/window_40/bandwidth_2.6
2.0,40.0,2.6999999999999993,346.0513111299015,86.0,-55.89609488286399,3778.211839718405,193.11186563858433,512.7679730591617,Analysis_Data/degree_2/window_40/bandwidth_2.7
2.0,40.0,2.7999999999999994,332.942799554928,86.0,-51.365979911172325,2957.2412551968605,207.15595959889023,449.8109349368795,Analysis_Data/degree_2/window_40/bandwidth_2.8
2.0,40.0,2.8999999999999995,309.4538521036897,86.0,-53.693883221290285,1956.3711195466944,191.66250595575073,354.9209111910221,Analysis_Data/degree_2/window_40/bandwidth_2.9
2.0,40.0,2.9999999999999996,298.34636749384777,86.0,-65.78718560491986,2080.5522319418933,199.12617696101557,354.8031573737469,Analysis_Data/degree_2/window_40/bandwidth_3.0
2.0,40.0,3.0999999999999996,300.1916677852854,86.0,-75.18309569082082,1656.8277458268865,195.77636607340048,347.71328889360524,Analysis_Data/degree_2/window_40/bandwidth_3.1
2.0,40.0,3.1999999999999993,291.64549668708446,86.0,-75.26071409879972,1332.816006413767,177.95628809440956,316.96224064377117,Analysis_Data/degree_2/window_40/bandwidth_3.2
2.0,40.0,3.2999999999999994,277.6981088031864,86.0,-73.19981695217724,1150.7505846200463,177.98566049575726,293.39935898624486,Analysis_Data/degree_2/window_40/bandwidth_3.3
2.0,40.0,3.3999999999999995,272.47349289741584,86.0,-68.72920006753442,1067.2011102898396,151.23351648612748,291.13328366458944,Analysis_Data/degree_2/window_40/bandwidth_3.4
2.0,40.0,3.499999999999999,274.9713845271156,86.0,-65.81687980999992,1047.987492273704,192.8755334080163,278.91046307692983,Analysis_Data/degree_2/window_40/bandwidth_3.5
2.0,40.0,3.599999999999999,281.00302040870207,86.0,-59.51940881761355,1140.0196524171545,191.35577296018803,285.69442054040053,Analysis_Data/degree_2/window_40/bandwidth_3.6
2.0,40.0,3.6999999999999993,299.2356306814449,86.0,-44.12469801168997,1395.360870533545,211.29307024419597,303.9888971031034,Analysis_Data/degree_2/window_40/bandwidth_3.7
2.0,40.0,3.7999999999999994,291.24496097388504,86.0,-61.450365935196515,1209.1297858529565,194.88155158119375,288.2848031851276,Analysis_Data/degree_2/window_40/bandwidth_3.8
2.0,40.0,3.899999999999999,272.5956957875233,86.0,-66.98506860245182,1402.669787264404,158.35924585463303,301.0528720038951,Analysis_Data/degree_2/window_40/bandwidth_3.9
2.0,40.0,3.999999999999999,272.62466155232084,86.0,-69.04156142717866,1631.0477749750924,182.8664705756462,303.37085682943706,Analysis_Data/degree_2/window_40/bandwidth_4.0
2.0,50.0,0.5,375.2537954225163,86.0,-60.56706798510144,2297.1076253950264,228.20158390340788,441.7280977134998,Analysis_Data/degree_2/window_50/bandwidth_0.5
2.0,50.0,0.6,380.7469148411415,86.0,-56.55555574630693,2388.242526782154,210.3933560161359,463.07581055727263,Analysis_Data/degree_2/window_50/bandwidth_0.6
2.0,50.0,0.7,387.5010340180256,86.0,-56.18309744794446,3085.3130583945376,236.2371569028963,505.0863625656197,Analysis_Data/degree_2/window_50/bandwidth_0.7
2.0,50.0,0.7999999999999999,384.244041034196,86.0,-59.218344572744975,2980.373028592034,253.42075339123124,505.93671272788856,Analysis_Data/degree_2/window_50/bandwidth_0.8
2.0,50.0,0.8999999999999999,363.7576705631263,86.0,-61.10280639435231,2649.625269274101,223.1009109845271,488.5900729122488,Analysis_Data/degree_2/window_50/bandwidth_0.9
2.0,50.0,1.0,372.5624328431374,86.0,-58.936900855181825,2517.2310317385513,230.98344336255673,466.38798632396697,Analysis_Data/degree_2/window_50/bandwidth_1.0
2.0,50.0,1.1,354.12040047782295,86.0,-61.79000020568086,2083.343477929208,225.73461173417127,421.6736212806685,Analysis_Data/degree_2/window_50/bandwidth_1.1
2.0,50.0,1.1999999999999995,343.0949869370698,86.0,-67.46140965286122,2463.9607054536987,230.30201880760575,436.1857027101231,Analysis_Data/degree_2/window_50/bandwidth_1.2
2.0,50.0,1.2999999999999998,323.6407933045277,86.0,-63.50317922495611,2015.9890688793837,209.53646898106996,382.83767802337434,Analysis_Data/degree_2/window_50/bandwidth_1.3
2.0,50.0,1.4,339.18120228902103,86.0,-58.757079100441715,1921.394426956799,221.4898773035937,384.31305889849415,Analysis_Data/degree_2/window_50/bandwidth_1.4
2.0,50.0,1.4999999999999998,352.2462595320524,86.0,-57.5160893903398,2028.560576804286,222.53236825564576,387.5969135524277,Analysis_Data/degree_2/window_50/bandwidth_1.5
2.0,50.0,1.5999999999999996,385.2732759517747,86.0,-57.15302109973494,1880.042418038913,235.61865886196335,418.02277921293313,Analysis_Data/degree_2/window_50/bandwidth_1.6
2.0,50.0,1.6999999999999995,363.7661879236079,86.0,-58.808417569756976,1727.648568269878,249.95374575673213,369.1777873310579,Analysis_Data/degree_2/window_50/bandwidth_1.7
2.0,50.0,1.7999999999999998,386.51184589184953,86.0,-51.31139246582425,2194.9790681951317,235.53811935824783,427.72413061316433,Analysis_Data/degree_2/window_50/bandwidth_1.8
2.0,50.0,1.8999999999999997,379.7528260086195,86.0,-54.40021269936841,1870.0193253698164,250.87459249609415,418.6771083286895,Analysis_Data/degree_2/window_50/bandwidth_1.9
2.0,50.0,1.9999999999999996,381.96769275251046,86.0,-53.45416307948672,2027.8397016052625,252.89579181016177,423.8619877238097,Analysis_Data/degree_2/window_50/bandwidth_2.0
2.0,50.0,2.0999999999999996,369.2767541422961,86.0,-47.27523054354707,1930.66413353894,237.3739209652838,413.96020679586775,Analysis_Data/degree_2/window_50/bandwidth_2.1
2.0,50.0,2.1999999999999997,358.07951966148613,86.0,-59.94418342191251,2686.486517924067,223.4143921798699,435.66129437528554,Analysis_Data/degree_2/window_50/bandwidth_2.2
2.0,50.0,2.3,367.5530681928307,86.0,-69.56531069381504,2411.034024501603,228.2347523536251,455.0353913857157,Analysis_Data/degree_2/window_50/bandwidth_2.3
2.0,50.0,2.3999999999999995,394.7443365049815,86.0,-62.85495092427021,2819.0096444246956,243.28991007720137,528.6508150314488,Analysis_Data/degree_2/window_50/bandwidth_2.4
2.0,50.0,2.4999999999999996,355.79396649305573,86.0,-63.16252650754932,2554.858507606101,228.86026859610405,421.2680054635334,Analysis_Data/degree_2/window_50/bandwidth_2.5
2.0,50.0,2.5999999999999996,327.085949228396,86.0,-63.16252650754932,1918.5716564137072,219.2851077600829,365.6209016360702,Analysis_Data/degree_2/window_50/bandwidth_2.6
2.0,50.0,2.6999999999999993,314.1682133659386,86.0,-69.11072758443272,1632.3999470560952,210.17965698959893,322.58384586669837,Analysis_Data/degree_2/window_50/bandwidth_2.7
2.0,50.0,2.7999999999999994,326.3013313982512,86.0,-79.57780677464477,1490.3962825549704,227.399730579371,342.95359927126566,Analysis_Data/degree_2/window_50/bandwidth_2.8
2.0,50.0,2.8999999999999995,313.8618407848288,86.0,-77.36553609071552,1485.645178175576,202.19224548448335,332.1929344391088,Analysis_Data/degree_2/window_50/bandwidth_2.9
2.0,50.0,2.9999999999999996,325.6407101661123,86.0,-75.44394137091012,1880.9196376319223,212.4025337018246,366.18729667928903,Analysis_Data/degree_2/window_50/bandwidth_3.0
2.0,50.0,3.0999999999999996,352.08681025511817,86.0,-69.20677494196055,3473.868571282767,203.5059147314168,524.8911218885241,Analysis_Data/degree_2/window_50/bandwidth_3.1
2.0,50.0,3.1999999999999993,342.485373696469,86.0,-68.09089031296581,3925.401760505611,181.32317222592275,562.7789558140157,Analysis_Data/degree_2/window_50/bandwidth_3.2
2.0,50.0,3.2999999999999994,356.908688334596,86.0,-59.93452548706004,5847.484113536674,199.32908537359495,699.3204627612347,Analysis_Data/degree_2/window_50/bandwidth_3.3
